trip_id,arrival_time,departure_time,stop_id,stop_sequence
102185-00071bef,23:17:00,23:18:00,S01911,9
102185-00071bef,23:20:00,23:21:00,S01912,10
102185-00071bef,23:35:00,23:35:00,S01915,11
102186-7bfdc881,21:09:00,21:09:00,S01919,1
102186-7bfdc881,21:28:00,21:30:00,S01915,2
102186-7bfdc881,21:43:00,21:44:00,S01912,3
102186-7bfdc881,21:52:00,21:53:00,S01828,4
102186-7bfdc881,22:08:00,22:09:00,S01825,5
102186-7bfdc881,22:26:00,22:27:00,S01820,6
102186-7bfdc881,22:32:00,22:33:00,S01701,7
102186-7bfdc881,22:40:00,22:40:00,S01700,8
102186-ebeec466,21:01:00,21:01:00,S01920,1
102186-ebeec466,21:08:00,21:09:00,S01919,2
102186-ebeec466,21:28:00,21:30:00,S01915,3
102186-ebeec466,21:43:00,21:44:00,S01912,4
102186-ebeec466,21:52:00,21:53:00,S01828,5
102186-ebeec466,22:08:00,22:09:00,S01825,6
102186-ebeec466,22:26:00,22:27:00,S01820,7
102186-ebeec466,22:32:00,22:33:00,S01701,8
102186-ebeec466,22:43:00,22:43:00,S01700,9
102201-51d0753e,05:33:00,05:33:00,S01701,1
102201-51d0753e,05:39:00,05:40:00,S01703,2
102201-51d0753e,06:01:00,06:02:00,S01600,3
102201-51d0753e,06:15:00,06:15:00,S01529,4
102201-ee001755,05:25:00,05:25:00,S01700,1
102201-ee001755,05:31:00,05:33:00,S01701,2
102201-ee001755,05:39:00,05:40:00,S01703,3
102201-ee001755,06:01:00,06:02:00,S01600,4
102201-ee001755,06:13:00,06:13:00,S01529,5
102206-cd48588b,07:40:00,07:40:00,S01529,1
102206-cd48588b,07:48:00,07:49:00,S01600,2
102206-cd48588b,07:57:00,07:58:00,S01601,3
102206-cd48588b,08:12:00,08:13:00,S01703,4
102206-cd48588b,08:21:00,08:23:00,S01701,5
102206-cd48588b,08:30:00,08:30:00,S01700,6
102211-1cf1bbb5,05:13:00,05:13:00,S01701,1
102211-1cf1bbb5,05:19:00,05:20:00,S01703,2
102211-1cf1bbb5,05:41:00,05:42:00,S01600,3
102211-1cf1bbb5,05:55:00,05:55:00,S01529,4
102211-d1405cc7,05:05:00,05:05:00,S01700,1
102211-d1405cc7,05:11:00,05:13:00,S01701,2
102211-d1405cc7,05:19:00,05:20:00,S01703,3
102211-d1405cc7,05:41:00,05:42:00,S01600,4
102211-d1405cc7,05:55:00,05:55:00,S01529,5
102212-8072fe69,05:00:00,05:00:00,S01529,1
102212-8072fe69,05:08:00,05:09:00,S01600,2
102212-8072fe69,05:17:00,05:18:00,S01601,3
102212-8072fe69,05:30:00,05:31:00,S01703,4
102212-8072fe69,05:39:00,05:41:00,S01701,5
102212-8072fe69,05:50:00,05:50:00,S01700,6
102213-793a36ce,06:05:00,06:05:00,S01700,1
102213-793a36ce,06:11:00,06:13:00,S01701,2
102213-793a36ce,06:19:00,06:20:00,S01703,3
102213-793a36ce,06:41:00,06:42:00,S01600,4
102213-793a36ce,06:55:00,06:55:00,S01529,5
102214-222c163a,06:02:00,06:02:00,S01529,1
102214-222c163a,06:10:00,06:11:00,S01600,2
102214-222c163a,06:30:00,06:31:00,S01703,3
102214-222c163a,06:39:00,06:41:00,S01701,4
102214-222c163a,06:50:00,06:50:00,S01700,5
102215-2cafa053,07:05:00,07:05:00,S01700,1
102215-2cafa053,07:11:00,07:13:00,S01701,2
102215-2cafa053,07:19:00,07:20:00,S01703,3
102215-2cafa053,07:41:00,07:42:00,S01600,4
102215-2cafa053,07:57:00,07:57:00,S01529,5
102216-00b66e1f,07:02:00,07:02:00,S01529,1
102216-00b66e1f,07:10:00,07:11:00,S01600,2
102216-00b66e1f,07:30:00,07:31:00,S01703,3
102216-00b66e1f,07:39:00,07:41:00,S01701,4
102216-00b66e1f,07:50:00,07:50:00,S01700,5
102217-35c9e8ce,08:05:00,08:05:00,S01700,1
102217-35c9e8ce,08:11:00,08:13:00,S01701,2
102217-35c9e8ce,08:19:00,08:20:00,S01703,3
102217-35c9e8ce,08:41:00,08:42:00,S01600,4
102217-35c9e8ce,08:55:00,08:55:00,S01529,5
102218-d76ac1a5,08:02:00,08:02:00,S01529,1
102218-d76ac1a5,08:10:00,08:11:00,S01600,2
102218-d76ac1a5,08:30:00,08:31:00,S01703,3
102218-d76ac1a5,08:39:00,08:41:00,S01701,4
102218-d76ac1a5,08:50:00,08:50:00,S01700,5
102219-5c948231,09:05:00,09:05:00,S01700,1
102219-5c948231,09:11:00,09:13:00,S01701,2
102219-5c948231,09:19:00,09:20:00,S01703,3
102219-5c948231,09:41:00,09:42:00,S01600,4
102219-5c948231,09:55:00,09:55:00,S01529,5
102220-68ea7581,09:02:00,09:02:00,S01529,1
102220-68ea7581,09:10:00,09:11:00,S01600,2
102220-68ea7581,09:30:00,09:31:00,S01703,3
102220-68ea7581,09:39:00,09:41:00,S01701,4
102220-68ea7581,09:50:00,09:50:00,S01700,5
102221-2e201693,10:05:00,10:05:00,S01700,1
102221-2e201693,10:11:00,10:13:00,S01701,2
102221-2e201693,10:19:00,10:20:00,S01703,3
102221-2e201693,10:35:00,10:36:00,S01601,4
102221-2e201693,10:43:00,10:44:00,S01600,5
102221-2e201693,10:57:00,10:57:00,S01529,6
102222-d5d8f635,10:02:00,10:02:00,S01529,1
102222-d5d8f635,10:10:00,10:11:00,S01600,2
102222-d5d8f635,10:30:00,10:31:00,S01703,3
102222-d5d8f635,10:39:00,10:41:00,S01701,4
102222-d5d8f635,10:50:00,10:50:00,S01700,5
102223-9b2ef239,11:05:00,11:05:00,S01700,1
102223-9b2ef239,11:11:00,11:13:00,S01701,2
102223-9b2ef239,11:19:00,11:20:00,S01703,3
102223-9b2ef239,11:41:00,11:42:00,S01600,4
102223-9b2ef239,11:55:00,11:55:00,S01529,5
102224-873bcc35,11:02:00,11:02:00,S01529,1
102224-873bcc35,11:10:00,11:11:00,S01600,2
102224-873bcc35,11:30:00,11:31:00,S01703,3
102224-873bcc35,11:39:00,11:41:00,S01701,4
102224-873bcc35,11:50:00,11:50:00,S01700,5
102225-4e366fd5,12:05:00,12:05:00,S01700,1
102225-4e366fd5,12:11:00,12:13:00,S01701,2
102225-4e366fd5,12:19:00,12:20:00,S01703,3
102225-4e366fd5,12:41:00,12:42:00,S01600,4
102225-4e366fd5,12:53:00,12:53:00,S01529,5
102226-b8859ec9,12:02:00,12:02:00,S01529,1
102226-b8859ec9,12:10:00,12:11:00,S01600,2
102226-b8859ec9,12:30:00,12:31:00,S01703,3
102226-b8859ec9,12:39:00,12:41:00,S01701,4
102226-b8859ec9,12:50:00,12:50:00,S01700,5
102227-cf143690,13:05:00,13:05:00,S01700,1
102227-cf143690,13:11:00,13:13:00,S01701,2
102227-cf143690,13:19:00,13:20:00,S01703,3
102227-cf143690,13:41:00,13:42:00,S01600,4
102227-cf143690,13:55:00,13:55:00,S01529,5
102228-f8997f4f,13:02:00,13:02:00,S01529,1
102228-f8997f4f,13:10:00,13:11:00,S01600,2
102228-f8997f4f,13:30:00,13:31:00,S01703,3
102228-f8997f4f,13:39:00,13:41:00,S01701,4
102228-f8997f4f,13:50:00,13:50:00,S01700,5
102229-57579554,14:05:00,14:05:00,S01700,1
102229-57579554,14:11:00,14:13:00,S01701,2
102229-57579554,14:19:00,14:20:00,S01703,3
102229-57579554,14:41:00,14:42:00,S01600,4
102229-57579554,14:55:00,14:55:00,S01529,5
102230-e63e9792,14:02:00,14:02:00,S01529,1
102230-e63e9792,14:10:00,14:11:00,S01600,2
102230-e63e9792,14:30:00,14:31:00,S01703,3
102230-e63e9792,14:39:00,14:41:00,S01701,4
102230-e63e9792,14:50:00,14:50:00,S01700,5
102231-75574406,15:05:00,15:05:00,S01700,1
102231-75574406,15:11:00,15:13:00,S01701,2
102231-75574406,15:19:00,15:20:00,S01703,3
102231-75574406,15:41:00,15:42:00,S01600,4
102231-75574406,15:55:00,15:55:00,S01529,5
102232-a34c6f56,15:02:00,15:02:00,S01529,1
102232-a34c6f56,15:10:00,15:11:00,S01600,2
102232-a34c6f56,15:30:00,15:31:00,S01703,3
102232-a34c6f56,15:39:00,15:41:00,S01701,4
102232-a34c6f56,15:50:00,15:50:00,S01700,5
102233-dc03e0c0,16:05:00,16:05:00,S01700,1
102233-dc03e0c0,16:11:00,16:13:00,S01701,2
102233-dc03e0c0,16:19:00,16:20:00,S01703,3
102233-dc03e0c0,16:41:00,16:42:00,S01600,4
102233-dc03e0c0,16:55:00,16:55:00,S01529,5
102234-afa362a5,16:02:00,16:02:00,S01529,1
102234-afa362a5,16:10:00,16:11:00,S01600,2
102234-afa362a5,16:30:00,16:31:00,S01703,3
102234-afa362a5,16:39:00,16:41:00,S01701,4
102234-afa362a5,16:50:00,16:50:00,S01700,5
102235-fbf7024f,17:05:00,17:05:00,S01700,1
102235-fbf7024f,17:11:00,17:13:00,S01701,2
102235-fbf7024f,17:19:00,17:20:00,S01703,3
102235-fbf7024f,17:41:00,17:42:00,S01600,4
102235-fbf7024f,17:53:00,17:53:00,S01529,5
102236-b79b759f,17:02:00,17:02:00,S01529,1
102236-b79b759f,17:10:00,17:11:00,S01600,2
102236-b79b759f,17:30:00,17:31:00,S01703,3
102236-b79b759f,17:39:00,17:41:00,S01701,4
102236-b79b759f,17:50:00,17:50:00,S01700,5
102237-d9c1b277,18:05:00,18:05:00,S01700,1
102237-d9c1b277,18:11:00,18:13:00,S01701,2
102237-d9c1b277,18:19:00,18:20:00,S01703,3
102237-d9c1b277,18:41:00,18:42:00,S01600,4
102237-d9c1b277,18:55:00,18:55:00,S01529,5
102238-0079b4c4,18:02:00,18:02:00,S01529,1
102238-0079b4c4,18:10:00,18:11:00,S01600,2
102238-0079b4c4,18:30:00,18:31:00,S01703,3
102238-0079b4c4,18:39:00,18:41:00,S01701,4
102238-0079b4c4,18:50:00,18:50:00,S01700,5
102239-6b60ac55,19:05:00,19:05:00,S01700,1
102239-6b60ac55,19:11:00,19:13:00,S01701,2
102239-6b60ac55,19:19:00,19:20:00,S01703,3
102239-6b60ac55,19:41:00,19:42:00,S01600,4
102239-6b60ac55,19:55:00,19:55:00,S01529,5
102240-b589ae23,19:02:00,19:02:00,S01529,1
102240-b589ae23,19:10:00,19:11:00,S01600,2
102240-b589ae23,19:30:00,19:31:00,S01703,3
102240-b589ae23,19:39:00,19:41:00,S01701,4
102240-b589ae23,19:50:00,19:50:00,S01700,5
102241-f33409eb,20:05:00,20:05:00,S01700,1
102241-f33409eb,20:11:00,20:13:00,S01701,2
102241-f33409eb,20:19:00,20:20:00,S01703,3
102241-f33409eb,20:41:00,20:42:00,S01600,4
102241-f33409eb,20:55:00,20:55:00,S01529,5
102242-d4d03edc,20:02:00,20:02:00,S01529,1
102242-d4d03edc,20:10:00,20:11:00,S01600,2
102242-d4d03edc,20:30:00,20:31:00,S01703,3
102242-d4d03edc,20:39:00,20:41:00,S01701,4
102242-d4d03edc,20:50:00,20:50:00,S01700,5
102243-5729b585,21:05:00,21:05:00,S01700,1
102243-5729b585,21:11:00,21:13:00,S01701,2
102243-5729b585,21:19:00,21:20:00,S01703,3
102243-5729b585,21:41:00,21:42:00,S01600,4
102243-5729b585,21:55:00,21:55:00,S01529,5
102243-4bfa4332,21:05:00,21:05:00,S01700,1
102243-4bfa4332,21:11:00,21:13:00,S01701,2
102243-4bfa4332,21:19:00,21:20:00,S01703,3
102243-4bfa4332,21:41:00,21:42:00,S01600,4
102243-4bfa4332,21:53:00,21:53:00,S01529,5
102244-bf1792f5,21:02:00,21:02:00,S01529,1
102244-bf1792f5,21:10:00,21:11:00,S01600,2
102244-bf1792f5,21:30:00,21:31:00,S01703,3
102244-bf1792f5,21:39:00,21:41:00,S01701,4
102244-bf1792f5,21:50:00,21:50:00,S01700,5
102244-e326aa3b,21:02:00,21:02:00,S01529,1
102244-e326aa3b,21:10:00,21:11:00,S01600,2
102244-e326aa3b,21:30:00,21:31:00,S01703,3
102244-e326aa3b,21:39:00,21:41:00,S01701,4
102244-e326aa3b,21:51:00,21:51:00,S01700,5
102244-d5ac5546,21:02:00,21:02:00,S01529,1
102244-d5ac5546,21:10:00,21:11:00,S01600,2
102244-d5ac5546,21:30:00,21:31:00,S01703,3
102244-d5ac5546,21:43:00,21:45:00,S01701,4
102244-d5ac5546,21:55:00,21:55:00,S01700,5
102245-b048f8f7,22:05:00,22:05:00,S01700,1
102245-b048f8f7,22:11:00,22:13:00,S01701,2
102245-b048f8f7,22:19:00,22:20:00,S01703,3
102245-b048f8f7,22:35:00,22:36:00,S01601,4
102245-b048f8f7,22:43:00,22:44:00,S01600,5
102245-b048f8f7,22:55:00,22:55:00,S01529,6
102246-b0c0475c,22:07:00,22:07:00,S01529,1
102246-b0c0475c,22:15:00,22:16:00,S01600,2
102246-b0c0475c,22:35:00,22:36:00,S01703,3
102246-b0c0475c,22:44:00,22:44:00,S01701,4
102246-b811aada,22:07:00,22:07:00,S01529,1
102246-b811aada,22:15:00,22:16:00,S01600,2
102246-b811aada,22:35:00,22:36:00,S01703,3
102246-b811aada,22:44:00,22:46:00,S01701,4
102246-b811aada,22:55:00,22:55:00,S01700,5
102247-97127c12,00:13:00,00:13:00,S01701,1
102247-97127c12,00:19:00,00:20:00,S01703,2
102247-97127c12,00:35:00,00:36:00,S01601,3
102247-97127c12,00:43:00,00:44:00,S01600,4
102247-97127c12,00:55:00,00:55:00,S01529,5
102247-e59ad791,00:05:00,00:05:00,S01700,1
102247-e59ad791,00:11:00,00:13:00,S01701,2
102247-e59ad791,00:19:00,00:20:00,S01703,3
102247-e59ad791,00:35:00,00:36:00,S01601,4
102247-e59ad791,00:43:00,00:44:00,S01600,5
102247-e59ad791,00:55:00,00:55:00,S01529,6
102248-400e63c1,23:00:00,23:00:00,S01529,1
102248-400e63c1,23:08:00,23:09:00,S01600,2
102248-400e63c1,23:17:00,23:18:00,S01601,3
102248-400e63c1,23:30:00,23:31:00,S01703,4
102248-400e63c1,23:39:00,23:41:00,S01701,5
102248-400e63c1,23:50:00,23:50:00,S01700,6
102253-d9256ef9,06:23:00,06:23:00,S01645,1
102253-d9256ef9,06:30:00,06:31:00,S01639,2
102253-d9256ef9,06:40:00,06:42:00,S01701,3
102253-d9256ef9,06:49:00,06:50:00,S01703,4
102253-d9256ef9,07:05:00,07:06:00,S01601,5
102253-d9256ef9,07:13:00,07:14:00,S01600,6
102253-d9256ef9,07:27:00,07:27:00,S01529,7
102253-e2176f7e,06:23:00,06:23:00,S01645,1
102253-e2176f7e,06:30:00,06:31:00,S01639,2
102253-e2176f7e,06:40:00,06:42:00,S01701,3
102253-e2176f7e,06:49:00,06:50:00,S01703,4
102253-e2176f7e,07:05:00,07:06:00,S01601,5
102253-e2176f7e,07:13:00,07:14:00,S01600,6
102253-e2176f7e,07:25:00,07:25:00,S01529,7
102255-6496b822,07:20:00,07:20:00,S01645,1
102255-6496b822,07:26:00,07:27:00,S01639,2
102255-6496b822,07:37:00,07:39:00,S01701,3
102255-6496b822,07:46:00,07:47:00,S01703,4
102255-6496b822,08:11:00,08:12:00,S01600,5
102255-6496b822,08:25:00,08:25:00,S01529,6
102256-8f9a4a11,06:30:00,06:30:00,S01529,1
102256-8f9a4a11,06:38:00,06:39:00,S01600,2
102256-8f9a4a11,06:47:00,06:48:00,S01601,3
102256-8f9a4a11,06:59:00,07:00:00,S01703,4
102256-8f9a4a11,07:11:00,07:13:00,S01701,5
102256-8f9a4a11,07:24:00,07:25:00,S01639,6
102256-8f9a4a11,07:32:00,07:32:00,S01645,7
102257-cfe88f10,08:20:00,08:20:00,S01645,1
102257-cfe88f10,08:26:00,08:27:00,S01639,2
102257-cfe88f10,08:37:00,08:39:00,S01701,3
102257-cfe88f10,08:46:00,08:47:00,S01703,4
102257-cfe88f10,09:11:00,09:12:00,S01600,5
102257-cfe88f10,09:25:00,09:25:00,S01529,6
102258-fec5752f,07:13:00,07:13:00,S01529,1
102258-fec5752f,07:23:00,07:24:00,S01600,2
102258-fec5752f,07:56:00,07:58:00,S01701,3
102258-fec5752f,08:09:00,08:10:00,S01639,4
102258-fec5752f,08:18:00,08:18:00,S01645,5
102260-4b044cb8,08:40:00,08:40:00,S01529,1
102260-4b044cb8,08:48:00,08:49:00,S01600,2
102260-4b044cb8,08:57:00,08:58:00,S01601,3
102260-4b044cb8,09:12:00,09:13:00,S01703,4
102260-4b044cb8,09:21:00,09:23:00,S01701,5
102260-4b044cb8,09:32:00,09:33:00,S01639,6
102260-4b044cb8,09:40:00,09:40:00,S01645,7
102262-b0f9d5bb,09:40:00,09:40:00,S01529,1
102262-b0f9d5bb,09:48:00,09:49:00,S01600,2
102262-b0f9d5bb,09:57:00,09:58:00,S01601,3
102262-b0f9d5bb,10:12:00,10:13:00,S01703,4
102262-b0f9d5bb,10:21:00,10:23:00,S01701,5
102262-b0f9d5bb,10:32:00,10:33:00,S01639,6
102262-b0f9d5bb,10:40:00,10:40:00,S01645,7
102271-da91da16,15:20:00,15:20:00,S01645,1
102271-da91da16,15:26:00,15:27:00,S01639,2
102271-da91da16,15:37:00,15:39:00,S01701,3
102271-da91da16,15:46:00,15:47:00,S01703,4
102271-da91da16,16:05:00,16:06:00,S01601,5
102271-da91da16,16:13:00,16:14:00,S01600,6
102271-da91da16,16:25:00,16:25:00,S01529,7
102273-cf38989c,16:20:00,16:20:00,S01645,1
102273-cf38989c,16:26:00,16:27:00,S01639,2
102273-cf38989c,16:37:00,16:39:00,S01701,3
102273-cf38989c,16:46:00,16:47:00,S01703,4
102273-cf38989c,17:05:00,17:06:00,S01601,5
102273-cf38989c,17:13:00,17:14:00,S01600,6
102273-cf38989c,17:25:00,17:25:00,S01529,7
102275-a51b362d,17:20:00,17:20:00,S01645,1
102275-a51b362d,17:26:00,17:27:00,S01639,2
102275-a51b362d,17:37:00,17:39:00,S01701,3
102275-a51b362d,17:46:00,17:47:00,S01703,4
102275-a51b362d,18:05:00,18:06:00,S01601,5
102275-a51b362d,18:13:00,18:14:00,S01600,6
102275-a51b362d,18:25:00,18:25:00,S01529,7
102276-678dd4cb,16:40:00,16:40:00,S01529,1
102276-678dd4cb,16:48:00,16:49:00,S01600,2
102276-678dd4cb,16:57:00,16:58:00,S01601,3
102276-678dd4cb,17:12:00,17:13:00,S01703,4
102276-678dd4cb,17:20:00,17:22:00,S01701,5
102276-678dd4cb,17:32:00,17:33:00,S01639,6
102276-678dd4cb,17:40:00,17:40:00,S01645,7
102277-31d15f31,18:20:00,18:20:00,S01645,1
102277-31d15f31,18:26:00,18:27:00,S01639,2
102277-31d15f31,18:37:00,18:39:00,S01701,3
102277-31d15f31,18:46:00,18:47:00,S01703,4
102277-31d15f31,19:05:00,19:06:00,S01601,5
102277-31d15f31,19:13:00,19:14:00,S01600,6
102277-31d15f31,19:27:00,19:27:00,S01529,7
102277-df2e5f26,18:20:00,18:20:00,S01645,1
102277-df2e5f26,18:26:00,18:27:00,S01639,2
102277-df2e5f26,18:37:00,18:39:00,S01701,3
102277-df2e5f26,18:46:00,18:47:00,S01703,4
102277-df2e5f26,19:05:00,19:06:00,S01601,5
102277-df2e5f26,19:13:00,19:14:00,S01600,6
102277-df2e5f26,19:25:00,19:25:00,S01529,7
102278-8dfa80e5,17:40:00,17:40:00,S01529,1
102278-8dfa80e5,17:48:00,17:49:00,S01600,2
102278-8dfa80e5,17:57:00,17:58:00,S01601,3
102278-8dfa80e5,18:12:00,18:13:00,S01703,4
102278-8dfa80e5,18:20:00,18:22:00,S01701,5
102278-8dfa80e5,18:32:00,18:33:00,S01639,6
102278-8dfa80e5,18:40:00,18:40:00,S01645,7
102279-3029a9d1,19:20:00,19:20:00,S01645,1
102279-3029a9d1,19:26:00,19:27:00,S01639,2
102279-3029a9d1,19:37:00,19:39:00,S01701,3
102279-3029a9d1,19:46:00,19:47:00,S01703,4
102279-3029a9d1,20:05:00,20:06:00,S01601,5
102279-3029a9d1,20:13:00,20:14:00,S01600,6
102279-3029a9d1,20:25:00,20:25:00,S01529,7
102280-d0393502,18:40:00,18:40:00,S01529,1
102280-d0393502,18:48:00,18:49:00,S01600,2
102280-d0393502,18:57:00,18:58:00,S01601,3
102280-d0393502,19:12:00,19:13:00,S01703,4
102280-d0393502,19:20:00,19:22:00,S01701,5
102280-d0393502,19:32:00,19:33:00,S01639,6
102280-d0393502,19:44:00,19:44:00,S01645,7
102282-17674a93,19:40:00,19:40:00,S01529,1
102282-17674a93,19:48:00,19:49:00,S01600,2
102282-17674a93,19:57:00,19:58:00,S01601,3
102282-17674a93,20:12:00,20:13:00,S01703,4
102282-17674a93,20:20:00,20:22:00,S01701,5
102282-17674a93,20:32:00,20:33:00,S01639,6
102282-17674a93,20:40:00,20:40:00,S01645,7
102284-5d69a971,20:40:00,20:40:00,S01529,1
102284-5d69a971,20:48:00,20:49:00,S01600,2
102284-5d69a971,20:57:00,20:58:00,S01601,3
102284-5d69a971,21:12:00,21:13:00,S01703,4
102284-5d69a971,21:20:00,21:22:00,S01701,5
102284-5d69a971,21:32:00,21:33:00,S01639,6
102284-5d69a971,21:40:00,21:40:00,S01645,7
102301-29cb53f0,06:47:00,06:47:00,S01810,1
102301-29cb53f0,06:52:00,06:53:00,S01809,2
102301-29cb53f0,06:58:00,06:59:00,S01807,3
102301-29cb53f0,07:04:00,07:05:00,S01806,4
102301-29cb53f0,07:17:00,07:18:00,S01860,5
102301-29cb53f0,07:39:00,07:41:00,S01820,6
102301-29cb53f0,07:51:00,07:53:00,S01701,7
102301-29cb53f0,08:06:00,08:06:00,S01640,8
102301-d69e97bd,06:28:00,06:28:00,S00470,1
102301-d69e97bd,06:46:00,06:47:00,S01810,2
102301-d69e97bd,06:52:00,06:53:00,S01809,3
102301-d69e97bd,06:58:00,06:59:00,S01807,4
102301-d69e97bd,07:04:00,07:05:00,S01806,5
102301-d69e97bd,07:17:00,07:18:00,S01860,6
102301-d69e97bd,07:39:00,07:41:00,S01820,7
102301-d69e97bd,07:51:00,07:53:00,S01701,8
102301-d69e97bd,08:06:00,08:06:00,S01640,9
102301-32bc4e91,06:28:00,06:28:00,S00470,1
102301-32bc4e91,06:46:00,06:47:00,S01810,2
102301-32bc4e91,06:52:00,06:53:00,S01809,3
102301-32bc4e91,06:58:00,06:58:00,S01807,4
102303-1bb19701,17:58:00,17:58:00,S01640,1
102303-1bb19701,18:07:00,18:09:00,S01701,2
102303-1bb19701,18:19:00,18:20:00,S01820,3
102303-1bb19701,18:42:00,18:43:00,S01860,4
102303-1bb19701,18:53:00,18:54:00,S01806,5
102303-1bb19701,19:00:00,19:01:00,S01807,6
102303-1bb19701,19:06:00,19:07:00,S01809,7
102303-1bb19701,19:12:00,19:12:00,S01810,8
102303-51266162,17:58:00,17:58:00,S01640,1
102303-51266162,18:07:00,18:09:00,S01701,2
102303-51266162,18:19:00,18:20:00,S01820,3
102303-51266162,18:42:00,18:43:00,S01860,4
102303-51266162,18:53:00,18:54:00,S01806,5
102303-51266162,19:00:00,19:01:00,S01807,6
102303-51266162,19:06:00,19:07:00,S01809,7
102303-51266162,19:12:00,19:13:00,S01810,8
102303-51266162,19:34:00,19:36:00,S00470,9
102303-51266162,20:01:00,20:01:00,S00462,10
102303-dda76242,17:58:00,17:58:00,S01640,1
102303-dda76242,18:07:00,18:09:00,S01701,2
102303-dda76242,18:19:00,18:20:00,S01820,3
102303-dda76242,18:42:00,18:43:00,S01860,4
102303-dda76242,18:53:00,18:54:00,S01806,5
102303-dda76242,19:00:00,19:01:00,S01807,6
102303-dda76242,19:06:00,19:07:00,S01809,7
102303-dda76242,19:12:00,19:13:00,S01810,8
102303-dda76242,19:34:00,19:36:00,S00470,9
102303-dda76242,19:57:00,19:57:00,S00462,10
102304-a04c8a5a,19:01:00,19:01:00,S01807,1
102304-a04c8a5a,19:06:00,19:07:00,S01809,2
102304-a04c8a5a,19:12:00,19:13:00,S01810,3
102304-a04c8a5a,19:34:00,19:36:00,S00470,4
102304-a04c8a5a,19:57:00,19:57:00,S00462,5
102309-3b65dd12,06:24:00,06:24:00,S01805,1
102309-3b65dd12,06:29:00,06:30:00,S01806,2
102309-3b65dd12,06:36:00,06:37:00,S01807,3
102309-3b65dd12,06:47:00,06:47:00,S01810,4
102309-35524fb9,06:24:00,06:24:00,S01805,1
102309-35524fb9,06:29:00,06:30:00,S01806,2
102309-35524fb9,06:36:00,06:37:00,S01807,3
102309-35524fb9,06:47:00,06:48:00,S01810,4
102309-35524fb9,07:01:00,07:02:00,S04330,5
102309-35524fb9,07:14:00,07:14:00,S04203,6
102310-105a6972,05:54:00,05:54:00,S01807,1
102310-105a6972,06:00:00,06:01:00,S01806,2
102310-105a6972,06:06:00,06:06:00,S01805,3
102311-901db7db,06:37:00,06:37:00,S01807,1
102311-901db7db,06:47:00,06:47:00,S01810,2
102312-20904f8c,06:22:00,06:22:00,S04207,1
102312-20904f8c,06:28:00,06:29:00,S04206,2
102312-20904f8c,06:35:00,06:36:00,S04203,3
102312-20904f8c,06:43:00,06:44:00,S04330,4
102312-20904f8c,07:01:00,07:02:00,S01810,5
102312-20904f8c,07:07:00,07:08:00,S01809,6
102312-20904f8c,07:13:00,07:14:00,S01807,7
102312-20904f8c,07:19:00,07:20:00,S01806,8
102312-20904f8c,07:33:00,07:34:00,S01860,9
102312-20904f8c,07:55:00,07:56:00,S01820,10
102312-20904f8c,08:03:00,08:04:00,S01492,11
102312-20904f8c,08:08:00,08:09:00,S01701,12
102312-20904f8c,08:15:00,08:15:00,S01326,13
102312-731ad2e7,06:22:00,06:22:00,S04207,1
102312-731ad2e7,06:28:00,06:29:00,S04206,2
102312-731ad2e7,06:35:00,06:36:00,S04203,3
102312-731ad2e7,06:43:00,06:44:00,S04330,4
102312-731ad2e7,07:01:00,07:02:00,S01810,5
102312-731ad2e7,07:07:00,07:08:00,S01809,6
102312-731ad2e7,07:13:00,07:13:00,S01807,7
102313-d1c52972,07:05:00,07:05:00,S01820,1
102313-d1c52972,07:25:00,07:26:00,S01860,2
102313-d1c52972,07:37:00,07:38:00,S01806,3
102313-d1c52972,07:45:00,07:46:00,S01807,4
102313-d1c52972,07:57:00,07:57:00,S01810,5
102313-b0514267,06:45:00,06:45:00,S01326,1
102313-b0514267,06:51:00,06:52:00,S01701,2
102313-b0514267,06:56:00,06:57:00,S01492,3
102313-b0514267,07:04:00,07:05:00,S01820,4
102313-b0514267,07:25:00,07:26:00,S01860,5
102313-b0514267,07:37:00,07:38:00,S01806,6
102313-b0514267,07:45:00,07:46:00,S01807,7
102313-b0514267,07:57:00,07:57:00,S01810,8
102313-cd182fb8,06:45:00,06:45:00,S01326,1
102313-cd182fb8,06:51:00,06:52:00,S01701,2
102313-cd182fb8,06:56:00,06:57:00,S01492,3
102313-cd182fb8,07:04:00,07:05:00,S01820,4
102313-cd182fb8,07:25:00,07:26:00,S01860,5
102313-cd182fb8,07:37:00,07:38:00,S01806,6
102313-cd182fb8,07:45:00,07:46:00,S01807,7
102313-cd182fb8,07:57:00,07:58:00,S01810,8
102313-cd182fb8,08:11:00,08:12:00,S04330,9
102313-cd182fb8,08:20:00,08:20:00,S04203,10
102313-f79503d7,07:46:00,07:46:00,S01807,1
102313-f79503d7,07:57:00,07:58:00,S01810,2
102313-f79503d7,08:11:00,08:12:00,S04330,3
102313-f79503d7,08:20:00,08:20:00,S04203,4
102313-7e3d8815,07:05:00,07:05:00,S01820,1
102313-7e3d8815,07:25:00,07:26:00,S01860,2
102313-7e3d8815,07:37:00,07:38:00,S01806,3
102313-7e3d8815,07:45:00,07:46:00,S01807,4
102313-7e3d8815,07:57:00,07:58:00,S01810,5
102313-7e3d8815,08:11:00,08:12:00,S04330,6
102313-7e3d8815,08:20:00,08:20:00,S04203,7
102313-8ee05b22,06:45:00,06:45:00,S01326,1
